object	22.076259	-0.049948	29.01048	bc2003_hr_m62_90.sed	7.7966	galaxy	7.0	1.935810	0.716984	1.102700
object	21.942903	-0.063334	29.63581	bc2003_hr_m62_57.sed	7.5935	galaxy	1.0	0.788108	0.904564	0.762490
object	21.902395	0.081498	30.91982	bc2003_hr_m62_57.sed	7.7185	galaxy	7.0	0.667818	0.252584	1.093625
object	21.995728	0.122903	31.15717	bc2003_hr_m62_57.sed	7.6648	galaxy	1.0	1.727066	0.057074	0.254480
object	21.96896	-0.079328	28.79007	bc2003_hr_m62_57.sed	7.6235	galaxy	7.0	0.905510	0.978997	0.595465
object	21.903337	-0.115135	31.08390	bc2003_hr_m62_71.sed	7.7424	galaxy	7.0	0.601873	0.773699	1.211755
object	21.950809	-0.115647	34.17494	bc2003_hr_m62_90.sed	7.6178	galaxy	7.0	0.196006	0.458963	1.105573
object	21.901055	0.052219	30.13752	bc2003_hr_m62_71.sed	7.7597	galaxy	7.0	1.061675	0.971559	0.167934
object	21.875248	0.062586	28.61126	bc2003_hr_m62_57.sed	7.6360	galaxy	7.0	0.912690	0.379441	0.671790
object	21.963961	-0.077341	30.44420	bc2003_hr_m62_57.sed	7.5793	galaxy	1.0	2.440662	0.449522	1.547382
object	21.915844	-0.007041	30.92521	bc2003_hr_m62_50.sed	7.7690	galaxy	1.0	0.784829	0.658684	1.446297
object	22.119458	0.101025	25.08417	bc2003_hr_m62_286.sed	3.3536	galaxy	7.0	2.318851	0.197736	0.465852
object	22.025328	0.020359	28.60988	bc2003_hr_m62_90.sed	3.3540	galaxy	1.0	1.207863	0.013274	0.998054
object	22.104656	-0.04144	34.10240	bc2003_hr_m62_57.sed	3.3567	galaxy	1.0	0.790367	0.291543	0.542609
object	21.975627	0.111555	31.08541	bc2003_hr_m62_227.sed	3.3581	galaxy	1.0	1.534985	0.007986	1.534995
object	21.900761	-0.049597	32.43354	bc2003_hr_m62_227.sed	3.3595	galaxy	1.0	0.627156	0.870615	0.695300
object	22.097965	0.022538	28.02246	bc2003_hr_m62_113.sed	3.3591	galaxy	1.0	2.388053	0.026306	1.477385
object	22.09384	-0.075284	29.92858	bc2003_hr_m62_127.sed	3.3643	galaxy	1.0	1.104255	0.308507	0.781588
object	21.972628	-0.048558	29.73875	bc2003_hr_m62_57.sed	3.3568	galaxy	7.0	2.930849	0.349353	0.406058
object	22.02276	-0.032038	26.94748	bc2003_hr_m62_113.sed	3.3644	galaxy	7.0	1.977407	3.5e-05	0.836901
object	22.0713	0.032544	28.04281	bc2003_hr_m62_80.sed	3.3534	galaxy	7.0	1.804273	0.281166	0.528953
object	21.898635	-0.099964	24.72781	bc2003_hr_m62_404.sed	3.3627	galaxy	1.0	4.143915	0.947015	0.549150
object	22.029749	0.021058	30.26133	bc2003_hr_m62_71.sed	3.3610	galaxy	1.0	4.502227	0.45968	0.335460
object	22.038673	0.11433	26.67020	bc2003_hr_m62_160.sed	3.3577	galaxy	1.0	4.025225	0.293792	0.925061
object	21.914641	0.047314	29.02680	bc2003_hr_m62_160.sed	3.3608	galaxy	1.0	0.707663	0.86711	1.130823
object	22.039069	-0.023718	27.21913	bc2003_hr_m62_1434.sed	3.3595	galaxy	1.0	1.611798	0.127661	1.361954
